acc	subtype	type
208885_at	1	ps
204589_at	1	ps
230264_s_at	1	ps
226099_at	1	ps
209304_x_at	1	ps
227677_at	1	ps
228367_at	1	ps
218729_at	1	ps
221011_s_at	1	ps
229912_at	1	ps
223463_at	1	ps
206030_at	1	ps
230917_at	1	ps
214920_at	1	ps
229055_at	1	ps
244026_at	1	ps
228863_at	1	ps
242100_at	1	ps
230389_at	1	ps
239708_at	1	ps
210260_s_at	1	ps
219631_at	1	ps
232584_at	1	ps
216430_x_at	1	ps
226219_at	1	ps
206214_at	1	ps
230413_s_at	1	ps
202112_at	1	ps
207977_s_at	1	ps
224550_s_at	1	ps
211756_at	1	ps
205789_at	1	ps
1560359_at	1	ps
223960_s_at	1	ps
209488_s_at	1	ps
203910_at	1	ps
209765_at	1	ps
206702_at	1	ps
204591_at	1	ps
235629_at	1	ps
214724_at	1	ps
210084_x_at	1	ps
233109_at	1	ps
218217_at	1	ps
225812_at	1	ps
223553_s_at	1	ps
209485_s_at	1	ps
222106_at	1	ps
205578_at	1	ps
200982_s_at	1	ps
229721_x_at	1	ps
202861_at	1	ps
220306_at	1	ps
202723_s_at	1	ps
228409_at	1	ps
202566_s_at	1	ps
219791_s_at	1	ps
203373_at	1	ps
201560_at	1	ps
226164_x_at	1	ps
231776_at	1	ps
211795_s_at	1	ps
201508_at	1	ps
204204_at	1	ps
213095_x_at	1	ps
204613_at	1	ps
225571_at	1	ps
240038_at	1	ps
209829_at	1	ps
200600_at	1	ps
203337_x_at	1	ps
201313_at	1	ps
227289_at	1	ps
201531_at	1	ps
209723_at	1	ps
203501_at	1	ps
204948_s_at	1	ps
239286_at	1	ps
211924_s_at	1	ps
226641_at	1	ps
211656_x_at	1	ps
226878_at	1	ps
221524_s_at	1	ps
213865_at	1	ps
206682_at	1	ps
214247_s_at	1	ps
236936_at	1	ps
201828_x_at	1	ps
226377_at	1	ps
202565_s_at	1	ps
1556185_a_at	1	ps
219279_at	1	ps
226344_at	1	ps
202728_s_at	1	ps
219427_at	1	ps
220068_at	1	ps
228438_at	1	ps
205237_at	1	ps
231947_at	1	ps
206407_s_at	1	ps
207691_x_at	1	ps
211649_x_at	1	ps
230494_at	1	ps
210972_x_at	1	ps
204677_at	1	ps
205805_s_at	1	ps
218691_s_at	1	ps
210845_s_at	1	ps
219091_s_at	1	ps
201009_s_at	1	ps
214175_x_at	1	ps
209734_at	1	ps
228082_at	1	ps
231001_at	1	ps
218404_at	1	ps
223422_s_at	1	ps
223922_x_at	1	ps
202202_s_at	1	ps
240135_x_at	1	ps
204368_at	1	ps
204491_at	1	ps
204422_s_at	1	ps
230036_at	1	ps
227013_at	1	ps
202048_s_at	1	ps
230383_x_at	1	ps
232431_at	1	ps
205027_s_at	1	ps
203151_at	1	ps
230109_at	1	ps
214617_at	1	ps
232882_at	1	ps
242358_at	1	ps
224833_at	1	ps
209169_at	1	ps
228234_at	1	ps
207339_s_at	1	ps
206638_at	1	ps
41577_at	1	ps
228731_at	1	ps
231842_at	1	ps
1554240_a_at	1	ps
228882_at	1	ps
212884_x_at	1	ps
210869_s_at	1	ps
203592_s_at	1	ps
201008_s_at	1	ps
209082_s_at	1	ps
209827_s_at	1	ps
209427_at	1	ps
219371_s_at	1	ps
214370_at	1	ps
213566_at	1	ps
212157_at	1	ps
219670_at	1	ps
206420_at	1	ps
205534_at	1	ps
203888_at	1	ps
204671_s_at	1	ps
209733_at	1	ps
205560_at	1	ps
38487_at	1	ps
203104_at	1	ps
220287_at	1	ps
210423_s_at	1	ps
204072_s_at	1	ps
228790_at	1	ps
229476_s_at	1	ps
241722_x_at	1	ps
204747_at	1	ps
207277_at	1	ps
225566_at	1	ps
204951_at	1	ps
228314_at	1	ps
203372_s_at	1	ps
219737_s_at	1	ps
214533_at	1	ps
226731_at	1	ps
227198_at	1	ps
204924_at	1	ps
210303_at	1	ps
219385_at	1	ps
226136_at	1	ps
241762_at	1	ps
203771_s_at	1	ps
223322_at	1	ps
213075_at	1	ps
203085_s_at	1	ps
216944_s_at	1	ps
231906_at	1	ps
215617_at	1	ps
207777_s_at	1	ps
217904_s_at	1	ps
212413_at	1	ps
224927_at	1	ps
231987_at	1	ps
213416_at	1	ps
223340_at	1	ps
219506_at	1	ps
212914_at	1	ps
226304_at	1	ps
229067_at	1	ps
1555938_x_at	1	ps
1557049_at	1	ps
236335_at	1	ps
205656_at	1	ps
228693_at	1	ps
228372_at	1	ps
226498_at	1	ps
211555_s_at	1	ps
215146_s_at	1	ps
230748_at	1	ps
205730_s_at	1	ps
201963_at	1	ps
226697_at	1	ps
1558199_at	1	ps
202947_s_at	1	ps
213340_s_at	1	ps
202192_s_at	1	ps
211062_s_at	1	ps
1560396_at	1	ps
201422_at	1	ps
229344_x_at	1	ps
204462_s_at	1	ps
209614_at	1	ps
1555638_a_at	1	ps
229225_at	1	ps
235292_at	1	ps
205859_at	1	ps
208322_s_at	1	ps
227386_s_at	1	ps
232544_at	1	ps
209604_s_at	1	ps
210162_s_at	1	ps
207275_s_at	1	ps
202637_s_at	1	ps
233813_at	1	ps
1558397_at	1	ps
233036_at	1	ps
205901_at	1	ps
203879_at	1	ps
227846_at	1	ps
235834_at	1	ps
210095_s_at	1	ps
214438_at	1	ps
233011_at	1	ps
226757_at	1	ps
236341_at	1	ps
226895_at	1	ps
218380_at	1	ps
210510_s_at	1	ps
229041_s_at	1	ps
215565_at	1	ps
229669_at	1	ps
1555355_a_at	1	ps
204150_at	1	ps
229670_at	1	ps
211562_s_at	1	ps
201739_at	1	ps
215051_x_at	1	ps
204037_at	1	ps
209305_s_at	1	ps
215198_s_at	1	ps
201162_at	1	ps
208158_s_at	1	ps
209074_s_at	1	ps
219728_at	1	ps
230161_at	1	ps
214574_x_at	1	ps
228843_at	1	ps
209083_at	1	ps
205453_at	1	ps
201798_s_at	1	ps
211986_at	1	ps
213058_at	1	ps
216517_at	1	ps
1555997_s_at	1	ps
204451_at	1	ps
214255_at	1	ps
229584_at	1	ps
209168_at	1	ps
226701_at	1	ps
214181_x_at	1	ps
202524_s_at	1	ps
226773_at	1	ps
225303_at	1	ps
225978_at	1	ps
205425_at	1	ps
229465_s_at	1	ps
231124_x_at	1	ps
203329_at	1	ps
228063_s_at	1	ps
204471_at	1	ps
209197_at	1	ps
223767_at	1	ps
228875_at	1	ps
242814_at	1	ps
219655_at	1	ps
235643_at	1	ps
228152_s_at	1	ps
241891_at	1	ps
230660_at	1	ps
229543_at	1	ps
216264_s_at	1	ps
203921_at	1	ps
219700_at	1	ps
213666_at	1	ps
235706_at	1	ps
210031_at	1	ps
228390_at	1	ps
224184_s_at	1	ps
229130_at	1	ps
225021_at	1	ps
203758_at	1	ps
223796_at	1	ps
205153_s_at	1	ps
209147_s_at	1	ps
223204_at	1	ps
201666_at	1	ps
236577_at	1	ps
227210_at	1	ps
209263_x_at	1	ps
204513_s_at	1	ps
213238_at	1	ps
230708_at	1	ps
1556183_at	1	ps
204674_at	1	ps
203835_at	1	ps
220145_at	1	ps
218901_at	1	ps
222101_s_at	1	ps
215116_s_at	1	ps
1556209_at	1	ps
202760_s_at	1	ps
235421_at	1	ps
230276_at	1	ps
209576_at	1	ps
211126_s_at	1	ps
219836_at	1	ps
226245_at	1	ps
219025_at	1	ps
208454_s_at	1	ps
209967_s_at	1	ps
211864_s_at	1	ps
205201_at	1	ps
225685_at	1	ps
225793_at	1	ps
212561_at	1	ps
202663_at	1	ps
1555756_a_at	1	ps
235385_at	1	ps
224774_s_at	1	ps
208963_x_at	1	ps
205297_s_at	1	ps
220059_at	1	ps
220765_s_at	1	ps
203295_s_at	1	ps
207610_s_at	1	ps
224772_at	1	ps
223672_at	1	ps
229910_at	1	ps
207836_s_at	1	ps
210829_s_at	1	ps
243041_s_at	1	ps
227272_at	1	ps
219201_s_at	1	ps
205582_s_at	1	ps
238636_at	1	ps
215806_x_at	1	ps
229177_at	1	ps
215039_at	1	ps
211582_x_at	1	ps
201860_s_at	1	ps
204271_s_at	1	ps
222918_at	1	ps
207316_at	1	ps
204454_at	1	ps
227791_at	1	ps
235497_at	1	ps
238458_at	1	ps
61734_at	1	ps
202047_s_at	1	ps
228121_at	1	ps
206991_s_at	1	ps
213539_at	1	ps
210426_x_at	1	ps
209568_s_at	1	ps
215925_s_at	1	ps
213496_at	1	ps
231118_at	1	ps
228758_at	1	ps
206116_s_at	1	ps
227030_at	1	ps
223980_s_at	1	ps
219693_at	1	ps
218880_at	1	ps
202196_s_at	1	ps
1568658_at	1	ps
211000_s_at	1	ps
227486_at	1	ps
205225_at	1	ps
1553275_s_at	1	ps
207135_at	1	ps
207557_s_at	1	ps
211902_x_at	1	ps
208609_s_at	1	ps
204482_at	1	ps
244726_at	1	ps
230067_at	1	ps
210933_s_at	1	ps
204882_at	1	ps
209487_at	1	ps
201581_at	1	ps
228585_at	1	ps
227209_at	1	ps
223303_at	1	ps
219315_s_at	1	ps
226694_at	1	ps
218824_at	1	ps
206914_at	1	ps
213455_at	1	ps
214454_at	1	ps
221565_s_at	1	ps
207177_at	1	ps
229256_at	1	ps
1555526_a_at	1	ps
220677_s_at	1	ps
223075_s_at	1	ps
234978_at	1	ps
228703_at	1	ps
225406_at	1	ps
205729_at	1	ps
225582_at	1	ps
223380_s_at	1	ps
211458_s_at	1	ps
52255_s_at	1	ps
235766_x_at	1	ps
232098_at	1	ps
229635_at	1	ps
203662_s_at	1	ps
215707_s_at	1	ps
236295_s_at	1	ps
207795_s_at	1	ps
227082_at	1	ps
207031_at	1	ps
209515_s_at	1	ps
202877_s_at	1	ps
224942_at	1	ps
225275_at	1	ps
217023_x_at	1	ps
231859_at	1	ps
237094_at	1	ps
239183_at	1	ps
228563_at	1	ps
241272_at	1	ps
221016_s_at	1	ps
235494_at	1	ps
229549_at	1	ps
230503_at	1	ps
229512_at	1	ps
213488_at	1	ps
117_at	1	ps
209474_s_at	1	ps
211964_at	1	ps
224406_s_at	1	ps
204527_at	1	ps
226436_at	1	ps
205306_x_at	1	ps
204881_s_at	1	ps
209834_at	1	ps
209355_s_at	1	ps
214297_at	1	ps
220327_at	1	ps
204222_s_at	1	ps
238583_at	1	ps
225912_at	1	ps
244579_at	1	ps
205003_at	1	ps
208438_s_at	1	ps
1555705_a_at	1	ps
215933_s_at	1	ps
214104_at	1	ps
203044_at	1	ps
226725_at	1	ps
225825_at	1	ps
237411_at	1	ps
226246_at	1	ps
216250_s_at	1	ps
209473_at	1	ps
212750_at	1	ps
225867_at	1	ps
205265_s_at	1	ps
1556314_a_at	1	ps
203632_s_at	1	ps
207697_x_at	1	ps
219197_s_at	1	ps
225163_at	1	ps
204863_s_at	1	ps
212091_s_at	1	ps
207092_at	1	ps
1553043_a_at	1	ps
228739_at	1	ps
1569150_x_at	1	ps
206181_at	1	ps
229072_at	1	ps
203812_at	1	ps
201170_s_at	1	ps
229084_at	1	ps
215913_s_at	1	ps
201010_s_at	1	ps
209671_x_at	1	ps
233690_at	1	ps
202759_s_at	1	ps
210992_x_at	1	ps
219922_s_at	1	ps
242471_at	1	ps
235122_at	1	ps
231867_at	1	ps
228554_at	1	ps
222793_at	1	ps
242397_at	1	ps
212195_at	1	ps
230311_s_at	1	ps
204000_at	1	ps
227610_at	1	ps
230218_at	1	ps
209286_at	1	ps
208470_s_at	1	ps
227961_at	1	ps
204929_s_at	1	ps
219165_at	1	ps
215206_at	1	ps
234987_at	1	ps
228399_at	1	ps
210605_s_at	1	ps
212977_at	1	ps
213895_at	1	ps
212793_at	1	ps
229674_at	1	ps
221765_at	1	ps
202796_at	1	ps
204134_at	1	ps
214587_at	1	ps
219725_at	1	ps
219892_at	1	ps
220750_s_at	1	ps
212736_at	1	ps
212358_at	1	ps
214369_s_at	1	ps
203865_s_at	1	ps
238327_at	1	ps
205418_at	1	ps
226872_at	1	ps
212230_at	1	ps
209813_x_at	1	ps
210116_at	1	ps
212503_s_at	1	ps
203922_s_at	1	ps
213675_at	1	ps
217198_x_at	1	ps
204099_at	1	ps
205801_s_at	1	ps
231067_s_at	1	ps
233969_at	1	ps
231031_at	1	ps
1564796_at	1	ps
214995_s_at	1	ps
1554436_a_at	2.1	ps
223447_at	2.1	ps
204673_at	2.1	ps
205513_at	2.1	ps
205927_s_at	2.1	ps
203240_at	2.1	ps
204920_at	2.1	ps
214476_at	2.1	ps
217564_s_at	2.1	ps
219014_at	2.1	ps
1555745_a_at	2.1	ps
232481_s_at	2.1	ps
238984_at	2.1	ps
205844_at	2.1	ps
228241_at	2.1	ps
214385_s_at	2.1	ps
214303_x_at	2.1	ps
210143_at	2.1	ps
41469_at	2.1	ps
203691_at	2.1	ps
232176_at	2.1	ps
223642_at	2.1	ps
235976_at	2.1	ps
210619_s_at	2.1	ps
210145_at	2.1	ps
205470_s_at	2.1	ps
219508_at	2.1	ps
204855_at	2.1	ps
208209_s_at	2.1	ps
207847_s_at	2.1	ps
205979_at	2.1	ps
205044_at	2.1	ps
204014_at	2.1	ps
226034_at	2.1	ps
204519_s_at	2.1	ps
228708_at	2.1	ps
201926_s_at	2.1	ps
204529_s_at	2.1	ps
1555950_a_at	2.1	ps
219630_at	2.1	ps
205081_at	2.1	ps
243395_at	2.1	ps
213693_s_at	2.1	ps
204653_at	2.1	ps
213975_s_at	2.1	ps
203474_at	2.1	ps
219736_at	2.1	ps
1552834_at	2.1	ps
238750_at	2.1	ps
213094_at	2.1	ps
204015_s_at	2.1	ps
203819_s_at	2.1	ps
1553589_a_at	2.1	ps
206631_at	2.1	ps
209114_at	2.1	ps
212859_x_at	2.1	ps
203820_s_at	2.1	ps
204363_at	2.1	ps
239272_at	2.1	ps
204213_at	2.1	ps
228195_at	2.1	ps
229309_at	2.1	ps
223694_at	2.1	ps
213568_at	2.1	ps
228969_at	2.1	ps
201925_s_at	2.1	ps
204070_at	2.1	ps
220234_at	2.1	ps
208063_s_at	2.1	ps
1552365_at	2.1	ps
205554_s_at	2.1	ps
203759_at	2.1	ps
213059_at	2.1	ps
1563792_at	2.1	ps
227449_at	2.1	ps
240856_at	2.1	ps
230003_at	2.1	ps
204073_s_at	2.1	ps
233059_at	2.1	ps
230645_at	2.1	ps
235199_at	2.1	ps
226811_at	2.1	ps
1552502_s_at	2.1	ps
221841_s_at	2.1	ps
206104_at	2.1	ps
235291_s_at	2.1	ps
204378_at	2.1	ps
239273_s_at	2.1	ps
232270_at	2.1	ps
208228_s_at	2.1	ps
205042_at	2.1	ps
204678_s_at	2.1	ps
205590_at	2.1	ps
37145_at	2.1	ps
219684_at	2.1	ps
228360_at	2.1	ps
235292_at	2.1	ps
213309_at	2.1	ps
222764_at	2.1	ps
227197_at	2.1	ps
1554897_s_at	2.1	ps
227014_at	2.1	ps
207222_at	2.1	ps
226603_at	2.1	ps
239694_at	2.1	ps
207057_at	2.1	ps
225502_at	2.1	ps
224973_at	2.1	ps
229893_at	2.1	ps
220266_s_at	2.1	ps
1557146_a_at	2.1	ps
205495_s_at	2.1	ps
204897_at	2.1	ps
217165_x_at	2.1	ps
220192_x_at	2.1	ps
223754_at	2.1	ps
210037_s_at	2.1	ps
205289_at	2.1	ps
219562_at	2.1	ps
1552367_a_at	2.1	ps
206461_x_at	2.1	ps
200628_s_at	2.1	ps
229566_at	2.1	ps
218857_s_at	2.1	ps
200629_at	2.1	ps
1554190_s_at	2.1	ps
202478_at	2.1	ps
38241_at	2.1	ps
216336_x_at	2.1	ps
208581_x_at	2.1	ps
208056_s_at	2.1	ps
208966_x_at	2.1	ps
216248_s_at	2.1	ps
238725_at	2.1	ps
202748_at	2.1	ps
213802_at	2.1	ps
220180_at	2.1	ps
206332_s_at	2.1	ps
1552703_s_at	2.1	ps
228434_at	2.1	ps
214366_s_at	2.1	ps
206295_at	2.1	ps
230406_at	2.1	ps
221164_x_at	2.1	ps
230822_at	2.1	ps
218802_at	2.1	ps
202479_s_at	2.1	ps
203708_at	2.1	ps
204622_x_at	2.1	ps
223942_x_at	2.1	ps
221766_s_at	2.1	ps
219857_at	2.1	ps
206114_at	2.1	ps
204621_s_at	2.1	ps
228607_at	2.1	ps
211695_x_at	2.1	ps
228948_at	2.1	ps
243729_at	2.1	ps
230036_at	2.1	ps
209546_s_at	2.1	ps
1552701_a_at	2.1	ps
205992_s_at	2.1	ps
241925_x_at	2.1	ps
203685_at	2.1	ps
203639_s_at	2.1	ps
205466_s_at	2.1	ps
39249_at	2.1	ps
203747_at	2.1	ps
203767_s_at	2.1	ps
205208_at	2.1	ps
204821_at	2.1	ps
220030_at	2.1	ps
223798_at	2.1	ps
224444_s_at	2.1	ps
219973_at	2.1	ps
220183_s_at	2.1	ps
218025_s_at	2.1	ps
212185_x_at	2.1	ps
242874_at	2.1	ps
204017_at	2.1	ps
230329_s_at	2.1	ps
210123_s_at	2.1	ps
227306_at	2.1	ps
50965_at	2.1	ps
231145_at	2.1	ps
234978_at	2.1	ps
225246_at	2.1	ps
205379_at	2.1	ps
202625_at	2.1	ps
227015_at	2.1	ps
226726_at	2.1	ps
210260_s_at	2.1	ps
208296_x_at	2.1	ps
207265_s_at	2.1	ps
227038_at	2.1	ps
205141_at	2.1	ps
204326_x_at	2.1	ps
221185_s_at	2.1	ps
1553132_a_at	2.1	ps
242600_at	2.1	ps
202626_s_at	2.1	ps
209173_at	2.1	ps
201012_at	2.1	ps
227955_s_at	2.1	ps
207076_s_at	2.1	ps
210754_s_at	2.1	ps
236385_at	2.1	ps
203988_s_at	2.1	ps
244600_at	2.1	ps
202598_at	2.1	ps
1554930_a_at	2.1	ps
203769_s_at	2.1	ps
243271_at	2.1	ps
204491_at	2.1	ps
222750_s_at	2.1	ps
204623_at	2.1	ps
226773_at	2.1	ps
228962_at	2.1	ps
236835_at	2.1	ps
238327_at	2.1	ps
226829_at	2.1	ps
233223_at	2.1	ps
227361_at	2.1	ps
242963_at	2.1	ps
1554895_a_at	2.1	ps
223194_s_at	2.1	ps
243309_at	2.1	ps
226697_at	2.1	ps
234970_at	2.1	ps
227850_x_at	2.1	ps
226245_at	2.1	ps
217979_at	2.1	ps
222457_s_at	2.1	ps
213888_s_at	2.1	ps
227703_s_at	2.1	ps
207037_at	2.1	ps
203836_s_at	2.1	ps
229305_at	2.1	ps
214404_x_at	2.1	ps
51158_at	2.1	ps
213455_at	2.1	ps
234140_s_at	2.1	ps
228007_at	2.1	ps
206589_at	2.1	ps
203837_at	2.1	ps
227752_at	2.1	ps
238846_at	2.1	ps
232843_s_at	2.1	ps
211302_s_at	2.1	ps
224719_s_at	2.1	ps
216218_s_at	2.1	ps
231929_at	2.1	ps
223658_at	2.1	ps
221880_s_at	2.1	ps
206785_s_at	2.1	ps
1568592_at	2.1	ps
217892_s_at	2.1	ps
223239_at	2.1	ps
207735_at	2.1	ps
228261_at	2.1	ps
211592_s_at	2.1	ps
219806_s_at	2.1	ps
218224_at	2.1	ps
241396_at	2.1	ps
224451_x_at	2.1	ps
243894_at	2.1	ps
229374_at	2.1	ps
204820_s_at	2.1	ps
226246_at	2.1	ps
219691_at	2.1	ps
213379_at	2.1	ps
221087_s_at	2.1	ps
219518_s_at	2.1	ps
241813_at	2.1	ps
202211_at	2.1	ps
228989_at	2.1	ps
235350_at	2.1	ps
228773_at	2.1	ps
222571_at	2.1	ps
219716_at	2.1	ps
227030_at	2.1	ps
224443_at	2.1	ps
210031_at	2.1	ps
210187_at	2.1	ps
229238_at	2.1	ps
225804_at	2.1	ps
235466_s_at	2.1	ps
243444_at	2.1	ps
229437_at	2.1	ps
223586_at	2.1	ps
214036_at	2.1	ps
222456_s_at	2.1	ps
219450_at	2.1	ps
1568598_at	2.1	ps
204393_s_at	2.1	ps
213230_at	2.1	ps
219278_at	2.1	ps
222217_s_at	2.1	ps
1553970_s_at	2.2	ps
205910_s_at	2.2	ps
205767_at	2.2	ps
207457_s_at	2.2	ps
1555867_at	2.2	ps
205184_at	2.2	ps
224367_at	2.2	ps
225342_at	2.2	ps
44790_s_at	2.2	ps
206754_s_at	2.2	ps
242414_at	2.2	ps
201849_at	2.2	ps
204044_at	2.2	ps
205541_s_at	2.2	ps
228262_at	2.2	ps
204724_s_at	2.2	ps
232203_at	2.2	ps
219471_at	2.2	ps
218807_at	2.2	ps
230964_at	2.2	ps
223253_at	2.2	ps
213435_at	2.2	ps
204348_s_at	2.2	ps
214043_at	2.2	ps
235147_at	2.2	ps
232676_x_at	2.2	ps
235501_at	2.2	ps
227996_at	2.2	ps
229725_at	2.2	ps
218806_s_at	2.2	ps
229215_at	2.2	ps
242488_at	2.2	ps
209459_s_at	2.2	ps
203438_at	2.2	ps
238755_at	2.2	ps
228370_at	2.2	ps
201848_s_at	2.2	ps
229481_at	2.2	ps
201998_at	2.2	ps
231154_x_at	2.2	ps
239246_at	2.2	ps
236565_s_at	2.2	ps
229623_at	2.2	ps
222771_s_at	2.2	ps
205719_s_at	2.2	ps
222891_s_at	2.2	ps
201397_at	2.2	ps
1555882_at	2.2	ps
219497_s_at	2.2	ps
206755_at	2.2	ps
221974_at	2.2	ps
207412_x_at	2.2	ps
209993_at	2.2	ps
205499_at	2.2	ps
235515_at	2.2	ps
214596_at	2.2	ps
1555935_s_at	2.2	ps
219312_s_at	2.2	ps
210347_s_at	2.2	ps
226029_at	2.2	ps
209460_at	2.2	ps
204584_at	2.2	ps
233518_at	2.2	ps
231940_at	2.2	ps
209994_s_at	2.2	ps
206696_at	2.2	ps
205364_at	2.2	ps
230630_at	2.2	ps
234985_at	2.2	ps
225915_at	2.2	ps
221031_s_at	2.2	ps
209781_s_at	2.2	ps
219498_s_at	2.2	ps
228562_at	2.2	ps
215695_s_at	2.2	ps
204967_at	2.2	ps
228260_at	2.2	ps
225627_s_at	2.2	ps
210964_s_at	2.2	ps
214051_at	2.2	ps
203196_at	2.2	ps
225914_s_at	2.2	ps
201911_s_at	2.2	ps
209695_at	2.2	ps
203881_s_at	2.2	ps
228503_at	2.2	ps
227828_s_at	2.2	ps
204347_at	2.2	ps
228293_at	2.2	ps
226909_at	2.2	ps
1555883_s_at	2.2	ps
226438_at	2.2	ps
214110_s_at	2.2	ps
229464_at	2.2	ps
205194_at	2.2	ps
231887_s_at	2.2	ps
228099_at	2.2	ps
207011_s_at	2.2	ps
206574_s_at	2.2	ps
226670_s_at	2.2	ps
227803_at	2.2	ps
226587_at	2.2	ps
227949_at	2.2	ps
214077_x_at	2.2	ps
229817_at	2.2	ps
1555370_a_at	2.2	ps
204364_s_at	2.2	ps
230051_at	2.2	ps
236328_at	2.2	ps
235749_at	2.2	ps
218651_s_at	2.2	ps
243367_at	2.2	ps
205372_at	2.2	ps
232656_at	2.2	ps
219949_at	2.2	ps
204554_at	2.2	ps
215591_at	2.2	ps
203387_s_at	2.2	ps
238554_at	2.2	ps
203386_at	2.2	ps
207607_at	2.2	ps
1560010_a_at	2.2	ps
229801_at	2.2	ps
228008_at	2.2	ps
211089_s_at	2.2	ps
208926_at	2.2	ps
244825_at	2.2	ps
206484_s_at	2.2	ps
213268_at	2.2	ps
227045_at	2.2	ps
235027_at	2.2	ps
235652_at	2.2	ps
226991_at	2.2	ps
204365_s_at	2.2	ps
242133_s_at	2.2	ps
230687_at	2.2	ps
222772_at	2.2	ps
221221_s_at	2.2	ps
225313_at	2.2	ps
217948_at	2.2	ps
222747_s_at	2.2	ps
228442_at	2.2	ps
219635_at	2.2	ps
202925_s_at	2.2	ps
226470_at	2.2	ps
201910_at	2.2	ps
222450_at	2.2	ps
232151_at	2.2	ps
206741_at	2.2	ps
218678_at	2.2	ps
202974_at	2.2	ps
226273_at	2.2	ps
226671_at	2.2	ps
1566766_a_at	2.2	ps
1556211_a_at	2.2	ps
227223_at	2.2	ps
221163_s_at	2.2	ps
218325_s_at	2.2	ps
209425_at	2.2	ps
231667_at	2.2	ps
229891_x_at	2.2	ps
222595_s_at	2.2	ps
219225_at	2.2	ps
230060_at	2.2	ps
213116_at	2.2	ps
205620_at	2.2	ps
242292_at	2.2	ps
205425_at	2.2	ps
219077_s_at	2.2	ps
228754_at	2.2	ps
209409_at	2.2	ps
206918_s_at	2.2	ps
205865_at	2.2	ps
1554452_a_at	2.2	ps
225857_s_at	2.2	ps
205262_at	2.2	ps
218421_at	2.2	ps
32502_at	2.2	ps
207267_s_at	2.2	ps
235798_at	2.2	ps
226404_at	2.2	ps
218507_at	2.2	ps
225887_at	2.2	ps
239393_at	2.2	ps
212423_at	2.2	ps
218793_s_at	2.2	ps
225028_at	2.2	ps
225485_at	2.2	ps
214708_at	2.2	ps
205581_s_at	2.2	ps
1555561_a_at	2.2	ps
239331_at	2.2	ps
222449_at	2.2	ps
234850_at	2.2	ps
223606_x_at	2.2	ps
226338_at	2.2	ps
203722_at	2.2	ps
1553960_at	2.2	ps
225178_at	2.2	ps
209426_s_at	2.2	ps
225029_at	2.2	ps
209108_at	2.2	ps
242637_at	2.2	ps
225180_at	2.2	ps
206197_at	2.2	ps
226429_at	2.2	ps
238124_at	2.2	ps
203159_at	2.2	ps
226274_at	2.2	ps
1554099_a_at	2.2	ps
226663_at	2.2	ps
243179_at	2.2	ps
202924_s_at	2.2	ps
240297_at	2.2	ps
225402_at	2.2	ps
231070_at	2.2	ps
218641_at	2.2	ps
203642_s_at	2.2	ps
217875_s_at	2.2	ps
209610_s_at	2.2	ps
216910_at	2.2	ps
209424_s_at	2.2	ps
1554945_x_at	2.2	ps
243441_at	2.2	ps
231923_at	2.2	ps
1560741_at	2.2	ps
230914_at	2.2	ps
224774_s_at	2.2	ps
212810_s_at	2.2	ps
224221_s_at	2.2	ps
216417_x_at	2.2	ps
203919_at	2.2	ps
229310_at	2.2	ps
201828_x_at	2.2	ps
228977_at	2.2	ps
202146_at	2.2	ps
204087_s_at	2.2	ps
212307_s_at	2.2	ps
228941_at	2.2	ps
218724_s_at	2.2	ps
205651_x_at	2.2	ps
228623_at	2.2	ps
243521_at	2.2	ps
1553972_a_at	2.2	ps
235343_at	2.2	ps
222451_s_at	2.2	ps
218420_s_at	2.2	ps
212811_x_at	2.2	ps
212349_at	2.2	ps
212957_s_at	2.2	ps
202147_s_at	2.2	ps
226152_at	2.2	ps
226805_at	2.2	ps
218181_s_at	2.2	ps
224772_at	2.2	ps
208158_s_at	2.2	ps
210036_s_at	2.2	ps
207620_s_at	2.2	ps
209109_s_at	2.2	ps
238920_at	2.2	ps
223079_s_at	2.2	ps
226889_at	2.2	ps
215739_s_at	2.2	ps
205135_s_at	2.2	ps
217014_s_at	2.2	ps
226346_at	2.2	ps
239345_at	2.2	ps
206314_at	2.2	ps
206583_at	2.2	ps
210999_s_at	2.2	ps
204866_at	2.2	ps
203157_s_at	2.2	ps
1558249_s_at	2.2	ps
215091_s_at	2.2	ps
211208_s_at	2.2	ps
207563_s_at	2.2	ps
207254_at	2.2	ps
225484_at	2.2	ps
208859_s_at	2.2	ps
201338_x_at	2.2	ps
243172_at	2.2	ps
206572_x_at	2.2	ps
1554411_at	2.2	ps
242191_at	2.2	ps
236314_at	2.2	ps
207564_x_at	2.2	ps
204381_at	2.2	ps
220349_s_at	2.2	ps
235729_at	2.2	ps
217499_x_at	2.2	ps
243857_at	2.2	ps
229105_at	2.2	ps
1554101_a_at	2.2	ps
1566764_at	2.2	ps
225362_at	2.2	ps
200868_s_at	2.2	ps
231013_at	2.2	ps
212946_at	2.2	ps
212194_s_at	2.2	ps
222101_s_at	2.2	ps
223652_at	2.2	ps
230020_at	2.2	ps
234942_s_at	2.2	ps
235470_at	2.2	ps
212768_s_at	2	ps
204607_at	2	ps
227736_at	2	ps
227735_s_at	2	ps
220376_at	2	ps
215125_s_at	2	ps
206286_s_at	2	ps
222938_x_at	2	ps
205983_at	2	ps
210445_at	2	ps
205043_at	2	ps
206754_s_at	2	ps
206418_at	2	ps
232737_s_at	2	ps
204379_s_at	2	ps
